bowler,phase,runs,balls,wickets,economy,bowling_sr,econ_bayes,impact_score,last_year
JR Hopes,death,211,108,6,11.722222222222221,18.0,10.249894302349018,14.400148493840934,2011
Jaskaran Singh,death,68,30,3,13.6,10.0,9.989857660496677,3.693746322924625,2010
Joginder Sharma,death,102,52,3,11.769230769230768,17.333333333333332,9.925983698833006,3.717515675986685,2011
K Gowtham,death,51,24,0,12.75,999.0,9.79779896626371,0.0,2023
K Kartikeya,death,47,24,0,11.75,999.0,9.688209925167818,0.0,2023
K Khejroliya,death,62,31,3,12.0,10.333333333333334,9.78636271509625,3.770553072090695,2023
K Rabada,death,1050,666,70,9.45945945945946,9.514285714285714,9.453795555878923,2125.072398832114,2026
K Santokie,death,54,24,1,13.5,24.0,9.879990747085627,0.414980145726291,2014
KA Jamieson,death,127,60,3,12.7,20.0,10.202815582791185,3.6166487280470143,2026
KA Pollard,death,584,337,30,10.397626112759644,11.233333333333333,10.044582657164948,367.36220169066644,2022
KH Pandya,death,287,208,17,8.278846153846153,12.235294117647058,8.83800986007879,134.06864427162301,2026
KJ Abbott,death,52,24,0,13.0,999.0,9.825196226537681,0.0,2016
KK Ahmed,death,721,415,41,10.42409638554217,10.121951219512194,10.107734382970087,681.8639804793529,2026
KK Cooper,death,388,264,20,8.818181818181818,13.2,9.079995585210789,180.61682790586158,2014
KL Nagarkoti,death,57,30,1,11.399999999999999,30.0,9.696524327163342,0.4228319201463221,2020
KM Asif,death,62,25,0,14.879999999999999,999.0,10.053263516417056,0.0,2023
KMA Paul,death,67,49,4,8.204081632653061,12.25,9.18736874431046,7.140238062244391,2019
KMDN Kulasekara,death,32,30,2,6.4,15.0,9.029857660496676,1.816196956431087,2012
KP Pietersen,death,39,24,2,9.75,12.0,9.469031842976039,1.7319616484514444,2010
KR Sen,death,130,61,4,12.78688524590164,15.25,10.233273334420907,6.410461037852484,2024
KV Sharma,death,213,121,10,10.56198347107438,12.1,9.866196119024531,41.55603588797671,2025
KW Richardson,death,204,113,10,10.831858407079645,11.3,9.947136277960235,41.21789312451993,2021
Kamran Khan,death,56,34,5,9.882352941176471,6.8,9.50095184983298,10.78839274422824,2009
